Year Month,Postal Code,Customer Class,Total Gallons
2019/07,78739,Irrigation - Multi-Family,"56,000"
2019/07,78739,Multi-Family,"6,300"
2019/07,78741,Irrigation - Multi-Family,"4,231,200"
2019/07,78741,Multi-Family,"70,710,900"
2019/07,78741,Irrigation - Residential,"50,500"
2019/07,78741,Residential,"17,889,200"
2019/07,78742,Irrigation - Multi-Family,"68,500"
2019/07,78742,Multi-Family,"196,300"
2019/07,78742,Residential,"765,000"
2019/07,78744,Multi-Family,"30,921,900"
2019/07,78744,Irrigation - Residential,"38,500"
2019/07,78744,Irrigation - Multi-Family,"3,058,400"
2019/07,78744,Residential,"51,022,700"
2019/07,78745,Multi-Family,"34,936,500"
2019/07,78745,Irrigation - Multi-Family,"4,474,100"
2019/07,78745,Residential,"71,673,600"
2019/07,78745,Irrigation - Residential,"94,900"
2019/07,78746,Residential,"47,314,600"
2019/07,78746,Irrigation - Multi-Family,"1,064,100"
2019/07,78746,Irrigation - Residential,"454,800"
2019/07,78746,Multi-Family,"12,982,500"
2019/07,78747,Irrigation - Residential,300
2019/07,78747,Residential,"28,875,600"
2019/07,78747,Multi-Family,"7,822,000"
2019/07,78747,Irrigation - Multi-Family,"1,086,000"
2019/07,78748,Residential,"69,774,300"
2019/07,78748,Irrigation - Residential,"23,300"
2019/07,78748,Multi-Family,"25,114,300"
2019/07,78748,Irrigation - Multi-Family,"10,085,400"
2019/07,78749,Residential,"64,984,500"
2019/07,78749,Irrigation - Multi-Family,"6,308,400"
2019/07,78749,Irrigation - Residential,"25,200"
2019/07,78749,Multi-Family,"15,276,500"
2019/07,78750,Residential,"63,418,300"
2019/07,78750,Multi-Family,"13,783,500"
2019/07,78750,Irrigation - Multi-Family,"1,828,500"
2019/07,78750,Irrigation - Residential,"16,500"
2019/07,78751,Multi-Family,"12,881,800"
2019/07,78751,Irrigation - Residential,"111,400"
2019/07,78751,Irrigation - Multi-Family,"424,900"
2019/07,78751,Residential,"15,071,200"
2019/07,78752,Irrigation - Multi-Family,"225,300"
2019/07,78752,Irrigation - Residential,900
2019/07,78752,Residential,"10,915,300"
2019/07,78752,Multi-Family,"20,376,600"
2019/07,78753,Multi-Family,"64,393,600"
2019/07,78753,Irrigation - Multi-Family,"5,431,500"
2019/07,78753,Residential,"44,032,000"
2019/07,78753,Irrigation - Residential,"4,200"
2019/07,78754,Multi-Family,"19,712,200"
2019/07,78754,Residential,"27,323,800"
2019/07,78754,Irrigation - Residential,"28,500"
2019/07,78754,Irrigation - Multi-Family,"3,336,400"
2019/07,78756,Multi-Family,"5,759,900"
2019/07,78756,Irrigation - Residential,"42,500"
2019/07,78756,Irrigation - Multi-Family,"168,100"
2019/07,78756,Residential,"10,956,800"
2019/07,78757,Irrigation - Multi-Family,"574,700"
2019/07,78757,Multi-Family,"14,030,000"
2019/07,78757,Irrigation - Residential,"26,900"
2019/07,78757,Residential,"33,904,600"
2019/07,78758,Multi-Family,"51,056,600"
2019/07,78758,Irrigation - Multi-Family,"5,464,400"
2019/07,78758,Irrigation - Residential,"60,800"
2019/07,78758,Residential,"40,765,000"
2019/07,78759,Residential,"73,720,100"
2019/07,78759,Irrigation - Residential,"130,900"
2019/07,78759,Multi-Family,"40,332,800"
2019/07,78759,Irrigation - Multi-Family,"1,847,800"
2019/08,78613,Irrigation - Multi-Family,"2,880,500"
2019/08,78613,Multi-Family,"4,687,100"
2019/08,78617,Residential,"23,271,900"
2019/08,78617,Multi-Family,"4,707,900"
2019/08,78617,Irrigation - Multi-Family,"8,000"
2019/08,78617,Irrigation - Residential,"8,700"
2019/08,78652,Residential,"10,457,200"
2019/08,78652,Irrigation - Residential,"48,500"
2019/08,78653,Multi-Family,"274,900"
2019/08,78653,Irrigation - Residential,"19,000"
2019/08,78653,Residential,"6,504,000"
2019/08,78660,Irrigation - Multi-Family,"4,936,000"
2019/08,78660,Irrigation - Residential,"27,500"
2019/08,78660,Residential,"18,486,400"
2019/08,78660,Multi-Family,"5,965,500"
2019/08,78701,Irrigation - Residential,"105,600"
2019/08,78701,Irrigation - Multi-Family,"732,800"
2019/08,78701,Residential,"1,653,700"
2019/08,78701,Multi-Family,"19,298,900"
2019/08,78702,Irrigation - Multi-Family,"2,744,000"
2019/08,78702,Multi-Family,"14,068,100"
2019/08,78702,Residential,"30,106,100"
2019/08,78702,Irrigation - Residential,"12,700"
2019/08,78703,Residential,"89,420,000"
2019/08,78703,Irrigation - Residential,"2,407,800"
2019/08,78703,Irrigation - Multi-Family,"771,800"
2019/08,78703,Multi-Family,"14,146,600"
2019/08,78704,Irrigation - Multi-Family,"4,623,100"
2019/08,78704,Residential,"69,865,900"
2019/08,78704,Multi-Family,"54,115,700"
2019/08,78704,Irrigation - Residential,"352,800"
2019/08,78705,Irrigation - Multi-Family,"917,900"
2019/08,78705,Multi-Family,"32,666,400"
2019/08,78705,Irrigation - Residential,"112,500"
2019/08,78705,Residential,"11,355,300"
2019/08,78717,Irrigation - Multi-Family,"10,179,300"
2019/08,78717,Multi-Family,"15,791,800"
2019/08,78717,Irrigation - Residential,"81,400"
2019/08,78717,Residential,"70,657,900"
2019/08,78719,Residential,"1,928,000"
2019/08,78719,Multi-Family,"348,000"
2019/08,78721,Irrigation - Residential,"22,500"
2019/08,78721,Multi-Family,"4,598,100"
2019/08,78721,Irrigation - Multi-Family,"148,600"
2019/08,78721,Residential,"17,167,300"
2019/08,78722,Irrigation - Multi-Family,"100,700"
2019/08,78722,Multi-Family,"3,146,100"
2019/08,78722,Residential,"11,803,700"
2019/08,78723,Irrigation - Multi-Family,"413,600"
2019/08,78723,Multi-Family,"24,536,200"
2019/08,78723,Irrigation - Residential,"53,400"
2019/08,78723,Residential,"45,269,700"
2019/08,78724,Multi-Family,"14,636,700"
2019/08,78724,Irrigation - Multi-Family,"349,600"
2019/08,78724,Irrigation - Residential,"43,800"
2019/08,78724,Residential,"25,430,300"
2019/08,78725,Irrigation - Residential,0
2019/08,78725,Residential,"5,278,400"
2019/08,78725,Multi-Family,"194,600"
2019/08,78726,Residential,"31,273,100"
2019/08,78726,Irrigation - Multi-Family,"5,513,400"
2019/08,78726,Irrigation - Residential,"52,900"
2019/08,78726,Multi-Family,"12,347,600"
2019/08,78727,Multi-Family,"21,328,700"
2019/08,78727,Residential,"58,190,800"
2019/08,78727,Irrigation - Multi-Family,"9,044,900"
2019/08,78727,Irrigation - Residential,"75,400"
2019/08,78728,Multi-Family,"10,983,300"
2019/08,78728,Residential,"10,548,900"
2019/08,78728,Irrigation - Multi-Family,"2,138,700"
2019/08,78728,Irrigation - Residential,"16,800"
2019/08,78729,Irrigation - Multi-Family,"6,711,900"
2019/08,78729,Irrigation - Residential,"10,200"
2019/08,78729,Residential,"40,420,400"
2019/08,78729,Multi-Family,"27,355,100"
2019/08,78730,Irrigation - Multi-Family,"1,880,800"
2019/08,78730,Multi-Family,"5,518,100"
2019/08,78730,Residential,"42,503,900"
2019/08,78730,Irrigation - Residential,"648,300"
2019/08,78731,Residential,"108,368,700"
2019/08,78731,Irrigation - Residential,"722,100"
2019/08,78731,Irrigation - Multi-Family,"1,298,500"
2019/08,78731,Multi-Family,"19,196,800"
2019/08,78732,Residential,"3,300"
2019/08,78735,Multi-Family,"12,683,500"
2019/08,78735,Irrigation - Multi-Family,"5,966,400"
2019/08,78735,Residential,"37,549,600"
2019/08,78736,Multi-Family,"4,353,100"
2019/08,78736,Irrigation - Multi-Family,"2,859,900"
2019/08,78736,Residential,"24,127,500"
2019/08,78736,Irrigation - Residential,"14,000"
2019/08,78737,Residential,"15,410,400"
2019/08,78737,Irrigation - Residential,"9,800"
2019/08,78738,Residential,"1,000"
2019/08,78739,Multi-Family,"5,100"
2019/08,78739,Irrigation - Multi-Family,"314,900"
2019/08,78739,Residential,"77,999,600"
2019/08,78741,Irrigation - Residential,"110,600"
2019/08,78741,Multi-Family,"71,151,300"
2019/08,78741,Irrigation - Multi-Family,"4,884,700"
2019/08,78741,Residential,"21,078,200"
2019/08,78742,Irrigation - Multi-Family,"65,900"
2019/08,78742,Residential,"860,400"
2019/08,78742,Multi-Family,"190,300"
2019/08,78744,Irrigation - Residential,"59,500"
2019/08,78744,Residential,"62,437,700"
2019/08,78744,Irrigation - Multi-Family,"4,796,200"
2019/08,78744,Multi-Family,"30,957,000"
2019/08,78745,Irrigation - Multi-Family,"6,864,300"
2019/08,78745,Multi-Family,"36,072,400"
2019/08,78745,Irrigation - Residential,"176,200"
2019/08,78745,Residential,"92,431,200"
2019/08,78746,Residential,"76,196,000"
2019/08,78746,Irrigation - Residential,"838,400"
2019/08,78746,Irrigation - Multi-Family,"1,535,900"
2019/08,78746,Multi-Family,"14,088,200"
2019/08,78747,Residential,"40,926,500"
2019/08,78747,Irrigation - Multi-Family,"2,114,600"
2019/08,78747,Irrigation - Residential,"10,300"
2019/08,78747,Multi-Family,"8,341,800"
2019/08,78748,Residential,"96,287,500"
2019/08,78748,Irrigation - Residential,"44,900"
2019/08,78748,Irrigation - Multi-Family,"16,762,200"
2019/08,78748,Multi-Family,"27,098,400"
2019/08,78749,Irrigation - Multi-Family,"8,841,800"
2019/08,78749,Irrigation - Residential,"48,800"
2019/08,78749,Multi-Family,"15,285,300"
2019/08,78749,Residential,"103,415,800"
2019/08,78750,Multi-Family,"13,818,600"
2019/08,78750,Irrigation - Residential,"41,300"
2019/08,78750,Residential,"93,260,700"
2019/08,78750,Irrigation - Multi-Family,"2,586,300"
2019/08,78751,Irrigation - Residential,"212,000"
2019/08,78751,Residential,"21,256,900"
2019/08,78751,Irrigation - Multi-Family,"639,700"
2019/08,78751,Multi-Family,"13,562,500"
2019/08,78752,Multi-Family,"19,990,400"
2019/08,78752,Irrigation - Residential,"1,500"
2019/08,78752,Irrigation - Multi-Family,"229,200"
2019/08,78752,Residential,"14,519,300"
2019/08,78753,Irrigation - Multi-Family,"8,313,100"
2019/08,78753,Multi-Family,"65,493,100"
2019/08,78753,Residential,"55,598,100"
2019/08,78753,Irrigation - Residential,"4,900"
2019/08,78754,Residential,"35,729,700"
2019/08,78754,Irrigation - Residential,"36,000"
2019/08,78754,Irrigation - Multi-Family,"6,742,400"
2019/08,78754,Multi-Family,"18,149,600"
2019/08,78756,Residential,"16,997,700"
2019/08,78756,Irrigation - Multi-Family,"524,500"
2019/08,78756,Irrigation - Residential,"100,700"
2019/08,78756,Multi-Family,"5,804,100"
2019/08,78757,Irrigation - Multi-Family,"715,500"
2019/08,78757,Irrigation - Residential,"75,100"
2019/08,78757,Multi-Family,"14,558,300"
2019/08,78757,Residential,"52,938,200"
2019/08,78758,Residential,"51,310,800"
2019/08,78758,Irrigation - Residential,"68,100"
2019/08,78758,Irrigation - Multi-Family,"6,333,700"
2019/08,78758,Multi-Family,"51,540,200"
2019/08,78759,Irrigation - Multi-Family,"3,123,600"
2019/08,78759,Irrigation - Residential,"218,000"
2019/08,78759,Multi-Family,"41,990,200"
2019/08,78759,Residential,"114,775,000"
2019/09,78613,Multi-Family,"5,007,800"
2019/09,78613,Irrigation - Multi-Family,"7,665,300"
2019/09,78617,Irrigation - Multi-Family,"9,300"
2019/09,78617,Irrigation - Residential,"9,400"
2019/09,78617,Residential,"24,036,400"
2019/09,78617,Multi-Family,"5,990,700"
2019/09,78652,Residential,"10,463,500"
2019/09,78652,Irrigation - Residential,"48,400"
2019/09,78653,Irrigation - Residential,"19,900"
2019/09,78653,Multi-Family,"340,900"
2019/09,78653,Residential,"7,059,000"
2019/09,78660,Residential,"16,929,400"
2019/09,78660,Irrigation - Multi-Family,"6,100,500"
2019/09,78660,Multi-Family,"6,316,000"
2019/09,78660,Irrigation - Residential,"19,800"
2019/09,78701,Multi-Family,"20,817,200"
2019/09,78701,Residential,"1,656,800"
2019/09,78701,Irrigation - Multi-Family,"1,209,100"
2019/09,78701,Irrigation - Residential,"98,300"
2019/09,78702,Multi-Family,"15,221,200"
2019/09,78702,Residential,"32,177,000"
2019/09,78702,Irrigation - Residential,"28,400"
2019/09,78702,Irrigation - Multi-Family,"3,654,700"
2019/09,78703,Multi-Family,"15,395,000"
2019/09,78703,Residential,"86,773,100"
2019/09,78703,Irrigation - Multi-Family,"1,410,400"
2019/09,78703,Irrigation - Residential,"2,309,800"
2019/09,78704,Irrigation - Residential,"364,000"
2019/09,78704,Multi-Family,"59,537,100"
2019/09,78704,Irrigation - Multi-Family,"7,729,400"
2019/09,78704,Residential,"77,694,100"
2019/09,78705,Residential,"14,454,800"
2019/09,78705,Irrigation - Residential,"174,600"
2019/09,78705,Irrigation - Multi-Family,"1,203,200"
2019/09,78705,Multi-Family,"41,466,400"
2019/09,78717,Irrigation - Multi-Family,"11,206,100"
2019/09,78717,Irrigation - Residential,"83,900"
2019/09,78717,Residential,"69,718,000"
2019/09,78717,Multi-Family,"17,073,200"
2019/09,78719,Residential,"2,296,100"
2019/09,78719,Multi-Family,"420,000"
2019/09,78721,Residential,"16,806,200"
2019/09,78721,Irrigation - Residential,"6,900"
2019/09,78721,Irrigation - Multi-Family,"177,500"
2019/09,78721,Multi-Family,"5,877,100"
2019/09,78722,Irrigation - Multi-Family,"104,900"
2019/09,78722,Residential,"12,399,900"
2019/09,78722,Multi-Family,"3,462,200"
2019/09,78723,Irrigation - Multi-Family,"368,200"
2019/09,78723,Multi-Family,"24,648,100"
2019/09,78723,Irrigation - Residential,"81,900"
2019/09,78723,Residential,"48,690,200"
2019/09,78724,Multi-Family,"15,447,600"
2019/09,78724,Residential,"25,320,700"
2019/09,78724,Irrigation - Residential,"34,200"
2019/09,78724,Irrigation - Multi-Family,"569,000"
2019/09,78725,Multi-Family,"156,800"
2019/09,78725,Residential,"6,269,700"
2019/09,78725,Irrigation - Residential,0
2019/09,78726,Irrigation - Residential,"62,100"
2019/09,78726,Multi-Family,"14,139,200"
2019/09,78726,Residential,"34,361,300"
2019/09,78726,Irrigation - Multi-Family,"6,771,100"
2019/09,78727,Irrigation - Residential,"73,000"
2019/09,78727,Irrigation - Multi-Family,"12,535,600"
2019/09,78727,Residential,"61,716,800"
2019/09,78727,Multi-Family,"22,716,300"
2019/09,78728,Irrigation - Multi-Family,"3,625,200"
2019/09,78728,Residential,"10,399,400"
2019/09,78728,Multi-Family,"11,588,200"
2019/09,78728,Irrigation - Residential,"11,500"
2019/09,78729,Multi-Family,"17,873,100"
2019/09,78729,Irrigation - Multi-Family,"5,986,100"
2019/09,78729,Residential,"33,880,700"
2019/09,78730,Multi-Family,"4,831,500"
2019/09,78730,Residential,"53,676,500"
2019/09,78730,Irrigation - Multi-Family,"2,391,400"
2019/09,78730,Irrigation - Residential,"251,000"
2019/09,78731,Irrigation - Multi-Family,"1,765,500"
2019/09,78731,Irrigation - Residential,"971,500"
2019/09,78731,Multi-Family,"19,895,300"
2019/09,78731,Residential,"122,751,600"
2019/09,78732,Residential,"3,300"
2019/09,78735,Multi-Family,"15,839,000"
2019/09,78735,Residential,"38,307,600"
2019/09,78735,Irrigation - Multi-Family,"7,222,500"
2019/09,78736,Multi-Family,"4,469,900"
2019/09,78736,Residential,"25,313,100"
2019/09,78736,Irrigation - Residential,"19,300"
2019/09,78736,Irrigation - Multi-Family,"3,221,200"
2019/09,78737,Irrigation - Residential,"8,700"
2019/09,78737,Residential,"16,277,900"
2019/09,78738,Residential,"19,100"
2019/09,78739,Irrigation - Multi-Family,"506,500"
2019/09,78739,Multi-Family,"3,000"
2019/09,78739,Residential,"72,547,400"
2019/09,78741,Residential,"24,000,300"
2019/09,78741,Irrigation - Residential,"92,800"
2019/09,78741,Multi-Family,"75,910,500"
2019/09,78741,Irrigation - Multi-Family,"6,838,100"
2019/09,78742,Multi-Family,"214,800"
2019/09,78742,Residential,"842,900"
2019/09,78742,Irrigation - Multi-Family,"45,500"
2019/09,78744,Multi-Family,"31,317,000"
2019/09,78744,Residential,"67,943,500"
2019/09,78744,Irrigation - Residential,"337,900"
2019/09,78744,Irrigation - Multi-Family,"7,634,900"
2019/09,78745,Irrigation - Multi-Family,"9,408,600"
2019/09,78745,Irrigation - Residential,"119,500"
2019/09,78745,Multi-Family,"37,823,900"
2019/09,78745,Residential,"97,938,200"
2019/09,78746,Multi-Family,"16,490,700"
2019/09,78746,Residential,"84,454,600"
2019/09,78746,Irrigation - Multi-Family,"1,673,500"
2019/09,78746,Irrigation - Residential,"878,100"
2019/09,78747,Irrigation - Multi-Family,"2,877,200"
2019/09,78747,Irrigation - Residential,"34,300"
2019/09,78747,Multi-Family,"9,024,000"
2019/09,78747,Residential,"42,456,300"
2019/09,78748,Irrigation - Residential,"65,800"
2019/09,78748,Irrigation - Multi-Family,"24,315,800"
2019/09,78748,Residential,"106,025,200"
2019/09,78748,Multi-Family,"26,722,200"
2019/09,78749,Multi-Family,"15,728,200"
2019/09,78749,Irrigation - Residential,"54,200"
2019/09,78749,Irrigation - Multi-Family,"10,353,500"
2019/09,78749,Residential,"102,904,900"
2019/09,78750,Residential,"92,389,200"
2019/09,78750,Irrigation - Multi-Family,"3,559,300"
2019/09,78750,Multi-Family,"15,505,000"
2019/09,78750,Irrigation - Residential,"35,400"
2019/09,78751,Residential,"20,840,300"
2019/09,78751,Irrigation - Residential,"229,200"
2019/09,78751,Irrigation - Multi-Family,"617,100"
2019/09,78751,Multi-Family,"13,908,100"
2019/09,78752,Multi-Family,"20,285,000"
2019/09,78752,Irrigation - Residential,"1,000"
2019/09,78752,Residential,"15,634,700"
2019/09,78752,Irrigation - Multi-Family,"572,800"
2019/09,78753,Irrigation - Residential,"5,300"
2019/09,78753,Irrigation - Multi-Family,"10,192,200"
2019/09,78753,Multi-Family,"63,263,100"
2019/09,78753,Residential,"51,041,200"
2019/09,78754,Multi-Family,"17,891,700"
2019/09,78754,Irrigation - Multi-Family,"6,376,400"
2019/09,78754,Residential,"34,410,400"
2019/09,78754,Irrigation - Residential,"46,000"
2019/09,78756,Irrigation - Residential,"104,600"
2019/09,78756,Irrigation - Multi-Family,"483,700"
2019/09,78756,Multi-Family,"5,898,600"
2019/09,78756,Residential,"19,040,400"
2019/09,78757,Residential,"61,229,800"
2019/09,78757,Multi-Family,"15,036,600"
2019/09,78757,Irrigation - Multi-Family,"833,800"
2019/09,78757,Irrigation - Residential,"89,700"
2019/09,78758,Residential,"50,028,400"
2019/09,78758,Irrigation - Multi-Family,"7,202,400"
2019/09,78758,Irrigation - Residential,"97,100"
2019/09,78758,Multi-Family,"51,465,300"
2019/09,78759,Irrigation - Residential,"198,900"
2019/09,78759,Multi-Family,"44,179,500"
2019/09,78759,Residential,"115,296,700"
2019/09,78759,Irrigation - Multi-Family,"3,289,400"
2019/10,78613,Multi-Family,"4,309,600"
2019/10,78613,Irrigation - Multi-Family,"8,044,000"
2019/10,78617,Multi-Family,"5,651,300"
2019/10,78617,Irrigation - Residential,"8,900"
2019/10,78617,Residential,"21,650,000"
2019/10,78617,Irrigation - Multi-Family,"7,300"
2019/10,78652,Irrigation - Residential,"79,900"
2019/10,78652,Residential,"9,467,900"
2019/10,78653,Multi-Family,"457,900"
2019/10,78653,Irrigation - Residential,"13,000"
2019/10,78653,Residential,"6,246,900"
2019/10,78660,Irrigation - Multi-Family,"5,416,800"
