Year Month,Postal Code,Customer Class,Total Gallons
2016/04,78757,Irrigation - Multi-Family,338900
2016/04,78757,Multi-Family,12525600
2016/04,78757,Residential,29571800
2016/04,78757,Irrigation - Residential,34400
2016/04,78758,Irrigation - Multi-Family,3237300
2016/04,78758,Irrigation - Residential,17300
2016/04,78758,Multi-Family,47439100
2016/04,78758,Residential,36060700
2016/04,78759,Multi-Family,36290100
2016/04,78759,Irrigation - Multi-Family,822000
2016/04,78759,Irrigation - Residential,63600
2016/04,78759,Residential,52055100
2016/05,78613,Multi-Family,1917100
2016/05,78613,Irrigation - Multi-Family,874900
2016/05,78617,Multi-Family,4073000
2016/05,78617,Residential,17304700
2016/05,78617,Irrigation - Residential,5400
2016/05,78652,Residential,2017600
2016/05,78652,Irrigation - Residential,72500
2016/05,78652,Multi-Family,25400
2016/05,78653,Residential,1141700
2016/05,78653,Multi-Family,66600
2016/05,78660,Residential,6787000
2016/05,78660,Irrigation - Multi-Family,1145600
2016/05,78660,Multi-Family,1056200
2016/05,78660,Irrigation - Residential,32500
2016/05,78701,Irrigation - Multi-Family,681500
2016/05,78701,Multi-Family,14912400
2016/05,78701,Residential,798700
2016/05,78701,Irrigation - Residential,17200
2016/05,78702,Irrigation - Residential,18900
2016/05,78702,Multi-Family,11068100
2016/05,78702,Irrigation - Multi-Family,709800
2016/05,78702,Residential,22544400
2016/05,78703,Irrigation - Multi-Family,322400
2016/05,78703,Irrigation - Residential,505000
2016/05,78703,Residential,38505400
2016/05,78703,Multi-Family,11777500
2016/05,78704,Irrigation - Residential,177800
2016/05,78704,Irrigation - Multi-Family,2472800
2016/05,78704,Multi-Family,49990200
2016/05,78704,Residential,36976600
2016/05,78705,Multi-Family,39027300
2016/05,78705,Residential,8049400
2016/05,78705,Irrigation - Multi-Family,769600
2016/05,78705,Irrigation - Residential,54700
2016/05,78717,Irrigation - Residential,25100
2016/05,78717,Irrigation - Multi-Family,4581000
2016/05,78717,Residential,27438300
2016/05,78717,Multi-Family,12608000
2016/05,78719,Residential,1646600
2016/05,78719,Multi-Family,348100
2016/05,78721,Residential,11933000
2016/05,78721,Multi-Family,4296700
2016/05,78721,Irrigation - Residential,3700
2016/05,78721,Irrigation - Multi-Family,82000
2016/05,78722,Irrigation - Residential,0
2016/05,78722,Irrigation - Multi-Family,69000
2016/05,78722,Multi-Family,2530900
2016/05,78722,Residential,6902500
2016/05,78723,Irrigation - Multi-Family,175600
2016/05,78723,Multi-Family,22456700
2016/05,78723,Irrigation - Residential,5400
2016/05,78723,Residential,28801600
2016/05,78724,Residential,17965100
2016/05,78724,Irrigation - Residential,21300
2016/05,78724,Multi-Family,11850400
2016/05,78724,Irrigation - Multi-Family,11000
2016/05,78725,Irrigation - Residential,0
2016/05,78725,Multi-Family,131800
2016/05,78725,Residential,2324500
2016/05,78726,Multi-Family,12826200
2016/05,78726,Irrigation - Multi-Family,2836800
2016/05,78726,Residential,13589700
2016/05,78726,Irrigation - Residential,9300
2016/05,78727,Residential,30131700
2016/05,78727,Irrigation - Residential,6500
2016/05,78727,Irrigation - Multi-Family,3437500
2016/05,78727,Multi-Family,18895400
2016/05,78728,Irrigation - Residential,3000
2016/05,78728,Irrigation - Multi-Family,1147000
2016/05,78728,Residential,4600800
2016/05,78728,Multi-Family,6945800
2016/05,78729,Residential,18760700
2016/05,78729,Irrigation - Multi-Family,1993600
2016/05,78729,Irrigation - Residential,2800
2016/05,78729,Multi-Family,21585300
2016/05,78730,Residential,17675200
2016/05,78730,Irrigation - Residential,74800
2016/05,78730,Irrigation - Multi-Family,1006900
2016/05,78730,Multi-Family,5606400
2016/05,78731,Multi-Family,16987900
2016/05,78731,Residential,44881700
2016/05,78731,Irrigation - Residential,218200
2016/05,78731,Irrigation - Multi-Family,707700
2016/05,78735,Irrigation - Multi-Family,2160600
2016/05,78735,Multi-Family,8671400
2016/05,78735,Residential,14574000
2016/05,78736,Multi-Family,2825900
2016/05,78736,Residential,9826400
2016/05,78736,Irrigation - Multi-Family,428900
2016/05,78736,Irrigation - Residential,17700
2016/05,78737,Irrigation - Residential,7200
2016/05,78737,Residential,6242900
2016/05,78738,Residential,1600
2016/05,78739,Residential,33850700
2016/05,78739,Irrigation - Multi-Family,3600
2016/05,78741,Residential,15890500
2016/05,78741,Irrigation - Multi-Family,2236200
2016/05,78741,Irrigation - Residential,10200
2016/05,78741,Multi-Family,72865200
2016/05,78742,Multi-Family,235900
2016/05,78742,Residential,627200
2016/05,78742,Irrigation - Multi-Family,97400
2016/05,78744,Irrigation - Residential,30700
2016/05,78744,Irrigation - Multi-Family,1217700
2016/05,78744,Residential,43548300
2016/05,78744,Multi-Family,27055100
2016/05,78745,Irrigation - Residential,25300
2016/05,78745,Multi-Family,31022400
2016/05,78745,Irrigation - Multi-Family,3179100
2016/05,78745,Residential,60283100
2016/05,78746,Irrigation - Residential,233600
2016/05,78746,Residential,30453000
2016/05,78746,Multi-Family,12232800
2016/05,78746,Irrigation - Multi-Family,640000
2016/05,78747,Residential,20370000
2016/05,78747,Multi-Family,6998600
2016/05,78747,Irrigation - Residential,7800
2016/05,78747,Irrigation - Multi-Family,422800
2016/05,78748,Irrigation - Residential,24900
2016/05,78748,Multi-Family,19193700
2016/05,78748,Residential,55674400
2016/05,78748,Irrigation - Multi-Family,5721300
2016/05,78749,Irrigation - Residential,62600
2016/05,78749,Multi-Family,13749400
2016/05,78749,Residential,45833000
2016/05,78749,Irrigation - Multi-Family,2938100
2016/05,78750,Residential,40017500
2016/05,78750,Irrigation - Residential,8300
2016/05,78750,Multi-Family,13740100
2016/05,78750,Irrigation - Multi-Family,840800
2016/05,78751,Irrigation - Residential,21500
2016/05,78751,Multi-Family,11591700
2016/05,78751,Irrigation - Multi-Family,764500
2016/05,78751,Residential,13336600
2016/05,78752,Residential,11014400
2016/05,78752,Irrigation - Multi-Family,199200
2016/05,78752,Multi-Family,17927500
2016/05,78753,Irrigation - Multi-Family,2920400
2016/05,78753,Irrigation - Residential,1700
2016/05,78753,Residential,35843300
2016/05,78753,Multi-Family,57310200
2016/05,78754,Irrigation - Multi-Family,2069600
2016/05,78754,Multi-Family,15036300
2016/05,78754,Irrigation - Residential,27500
2016/05,78754,Residential,18811400
2016/05,78756,Irrigation - Residential,19600
2016/05,78756,Multi-Family,5033100
2016/05,78756,Residential,9069100
2016/05,78756,Irrigation - Multi-Family,111900
2016/05,78757,Residential,26525200
2016/05,78757,Irrigation - Residential,25400
2016/05,78757,Multi-Family,12418800
2016/05,78757,Irrigation - Multi-Family,280600
2016/05,78758,Multi-Family,45651700
2016/05,78758,Irrigation - Residential,15600
2016/05,78758,Irrigation - Multi-Family,2656000
2016/05,78758,Residential,34928600
2016/05,78759,Irrigation - Residential,33200
2016/05,78759,Multi-Family,37470400
2016/05,78759,Residential,46836200
2016/05,78759,Irrigation - Multi-Family,757000
2016/06,78613,Multi-Family,2182100
2016/06,78613,Irrigation - Multi-Family,995100
2016/06,78617,Irrigation - Residential,6500
2016/06,78617,Multi-Family,4567800
2016/06,78617,Residential,19450300
2016/06,78652,Irrigation - Residential,57000
2016/06,78652,Residential,2198500
2016/06,78652,Multi-Family,16300
2016/06,78653,Residential,1485800
2016/06,78653,Multi-Family,91300
2016/06,78660,Irrigation - Residential,30800
2016/06,78660,Irrigation - Multi-Family,641200
2016/06,78660,Residential,8654700
2016/06,78660,Multi-Family,976400
2016/06,78701,Irrigation - Residential,22100
2016/06,78701,Multi-Family,15352800
2016/06,78701,Residential,855600
2016/06,78701,Irrigation - Multi-Family,804300
2016/06,78702,Irrigation - Residential,20200
2016/06,78702,Irrigation - Multi-Family,745900
2016/06,78702,Multi-Family,11974100
2016/06,78702,Residential,24959100
2016/06,78703,Multi-Family,12800300
2016/06,78703,Irrigation - Multi-Family,385000
2016/06,78703,Irrigation - Residential,710600
2016/06,78703,Residential,45843000
2016/06,78704,Irrigation - Residential,146600
2016/06,78704,Multi-Family,52998400
2016/06,78704,Residential,42430500
2016/06,78704,Irrigation - Multi-Family,2808700
2016/06,78705,Irrigation - Multi-Family,624300
2016/06,78705,Irrigation - Residential,19700
2016/06,78705,Residential,7760400
2016/06,78705,Multi-Family,33399300
2016/06,78717,Irrigation - Residential,23300
2016/06,78717,Residential,35476400
2016/06,78717,Multi-Family,13036300
2016/06,78717,Irrigation - Multi-Family,5702400
2016/06,78719,Multi-Family,419900
2016/06,78719,Residential,1868700
2016/06,78721,Irrigation - Multi-Family,197000
2016/06,78721,Residential,14043700
2016/06,78721,Irrigation - Residential,4200
2016/06,78721,Multi-Family,4489600
2016/06,78722,Residential,7608000
2016/06,78722,Multi-Family,2747900
2016/06,78722,Irrigation - Multi-Family,69500
2016/06,78723,Residential,32761300
2016/06,78723,Irrigation - Multi-Family,247900
2016/06,78723,Multi-Family,23641500
2016/06,78723,Irrigation - Residential,7200
2016/06,78724,Multi-Family,11363600
2016/06,78724,Irrigation - Multi-Family,6500
2016/06,78724,Irrigation - Residential,19000
2016/06,78724,Residential,22192700
2016/06,78725,Multi-Family,163200
2016/06,78725,Irrigation - Residential,0
2016/06,78725,Residential,2850300
2016/06,78726,Residential,17235400
2016/06,78726,Irrigation - Residential,26900
2016/06,78726,Irrigation - Multi-Family,3955700
2016/06,78726,Multi-Family,12904400
2016/06,78727,Multi-Family,20671300
2016/06,78727,Residential,34306900
2016/06,78727,Irrigation - Multi-Family,3860200
2016/06,78727,Irrigation - Residential,19200
2016/06,78728,Irrigation - Multi-Family,1443700
2016/06,78728,Irrigation - Residential,4200
2016/06,78728,Multi-Family,7430900
2016/06,78728,Residential,5694400
2016/06,78729,Multi-Family,23063600
2016/06,78729,Residential,21042400
2016/06,78729,Irrigation - Multi-Family,2416600
2016/06,78729,Irrigation - Residential,3600
2016/06,78730,Multi-Family,5833100
2016/06,78730,Irrigation - Multi-Family,1045000
2016/06,78730,Residential,19374100
2016/06,78730,Irrigation - Residential,86600
2016/06,78731,Irrigation - Multi-Family,534300
2016/06,78731,Irrigation - Residential,325500
2016/06,78731,Multi-Family,19502500
2016/06,78731,Residential,48670100
2016/06,78735,Multi-Family,9438300
2016/06,78735,Irrigation - Multi-Family,1593700
2016/06,78735,Residential,16393200
2016/06,78736,Irrigation - Multi-Family,699500
2016/06,78736,Multi-Family,3506800
2016/06,78736,Irrigation - Residential,19700
2016/06,78736,Residential,10916000
2016/06,78737,Irrigation - Residential,13600
2016/06,78737,Residential,6164400
2016/06,78738,Residential,1900
2016/06,78739,Residential,31630000
2016/06,78739,Irrigation - Multi-Family,51600
2016/06,78741,Multi-Family,78998400
2016/06,78741,Irrigation - Multi-Family,1638400
2016/06,78741,Residential,16940800
2016/06,78741,Irrigation - Residential,10400
2016/06,78742,Residential,649900
2016/06,78742,Multi-Family,226700
2016/06,78742,Irrigation - Multi-Family,109900
2016/06,78744,Irrigation - Multi-Family,2070300
2016/06,78744,Multi-Family,29010300
2016/06,78744,Irrigation - Residential,35000
2016/06,78744,Residential,46754000
2016/06,78745,Irrigation - Residential,25000
2016/06,78745,Irrigation - Multi-Family,3280100
2016/06,78745,Multi-Family,33707900
2016/06,78745,Residential,65672200
2016/06,78746,Residential,31607300
2016/06,78746,Irrigation - Residential,265300
2016/06,78746,Irrigation - Multi-Family,669500
2016/06,78746,Multi-Family,13113900
2016/06,78747,Residential,22308400
2016/06,78747,Multi-Family,7491300
2016/06,78747,Irrigation - Residential,9900
2016/06,78747,Irrigation - Multi-Family,279900
2016/06,78748,Irrigation - Residential,15600
2016/06,78748,Irrigation - Multi-Family,4261000
2016/06,78748,Multi-Family,20266500
2016/06,78748,Residential,58782200
2016/06,78749,Multi-Family,15967600
2016/06,78749,Irrigation - Residential,46000
2016/06,78749,Irrigation - Multi-Family,3035600
2016/06,78749,Residential,49968300
2016/06,78750,Irrigation - Multi-Family,2126800
2016/06,78750,Residential,55268400
2016/06,78750,Irrigation - Residential,25700
2016/06,78750,Multi-Family,13511100
2016/06,78751,Irrigation - Multi-Family,966900
2016/06,78751,Residential,14280600
2016/06,78751,Irrigation - Residential,29700
2016/06,78751,Multi-Family,13269100
2016/06,78752,Multi-Family,19675500
2016/06,78752,Irrigation - Multi-Family,236800
2016/06,78752,Residential,11300500
2016/06,78753,Irrigation - Multi-Family,4100900
2016/06,78753,Multi-Family,63181700
2016/06,78753,Irrigation - Residential,2600
2016/06,78753,Residential,43725900
2016/06,78754,Multi-Family,17957900
2016/06,78754,Residential,23135500
2016/06,78754,Irrigation - Multi-Family,2879600
2016/06,78754,Irrigation - Residential,24100
2016/06,78756,Multi-Family,5654200
2016/06,78756,Irrigation - Residential,18900
2016/06,78756,Irrigation - Multi-Family,149900
2016/06,78756,Residential,9658000
2016/06,78757,Irrigation - Residential,31100
2016/06,78757,Residential,29542700
2016/06,78757,Multi-Family,13411700
2016/06,78757,Irrigation - Multi-Family,265400
2016/06,78758,Irrigation - Multi-Family,3019500
2016/06,78758,Irrigation - Residential,34200
2016/06,78758,Multi-Family,52145700
2016/06,78758,Residential,41571800
2016/06,78759,Irrigation - Multi-Family,733000
2016/06,78759,Irrigation - Residential,68700
2016/06,78759,Multi-Family,38504700
2016/06,78759,Residential,64197700
2016/07,78613,Irrigation - Multi-Family,3222500
2016/07,78613,Multi-Family,2403800
2016/07,78617,Irrigation - Residential,6800
2016/07,78617,Residential,22255500
2016/07,78617,Multi-Family,5269400
2016/07,78652,Residential,2939200
2016/07,78652,Multi-Family,25700
2016/07,78652,Irrigation - Residential,43800
2016/07,78653,Residential,1900200
2016/07,78653,Multi-Family,213800
2016/07,78660,Irrigation - Residential,33000
2016/07,78660,Residential,10530600
2016/07,78660,Irrigation - Multi-Family,1687000
2016/07,78660,Multi-Family,1182900
2016/07,78701,Irrigation - Residential,34600
2016/07,78701,Residential,1233800
2016/07,78701,Irrigation - Multi-Family,750700
2016/07,78701,Multi-Family,14829300
2016/07,78702,Irrigation - Residential,11400
2016/07,78702,Residential,28541500
2016/07,78702,Irrigation - Multi-Family,1413600
2016/07,78702,Multi-Family,11642000
2016/07,78703,Irrigation - Residential,1829600
2016/07,78703,Irrigation - Multi-Family,994200
2016/07,78703,Multi-Family,13467600
2016/07,78703,Residential,72687900
2016/07,78704,Irrigation - Residential,345300
2016/07,78704,Residential,59728500
2016/07,78704,Multi-Family,54971900
2016/07,78704,Irrigation - Multi-Family,4057100
2016/07,78705,Irrigation - Multi-Family,871700
2016/07,78705,Multi-Family,32370900
2016/07,78705,Irrigation - Residential,72400
2016/07,78705,Residential,10528100
2016/07,78717,Irrigation - Multi-Family,12162600
2016/07,78717,Multi-Family,12390400
2016/07,78717,Residential,63232600
2016/07,78717,Irrigation - Residential,78600
2016/07,78719,Multi-Family,433300
2016/07,78719,Residential,1737000
2016/07,78721,Irrigation - Multi-Family,173000
2016/07,78721,Multi-Family,4746400
2016/07,78721,Irrigation - Residential,5300
2016/07,78721,Residential,15654100
2016/07,78722,Residential,10754200
2016/07,78722,Irrigation - Multi-Family,62600
2016/07,78722,Multi-Family,2782100
2016/07,78723,Multi-Family,24294900
2016/07,78723,Irrigation - Multi-Family,269400
2016/07,78723,Residential,39806800
2016/07,78723,Irrigation - Residential,7600
2016/07,78724,Irrigation - Residential,35100
2016/07,78724,Irrigation - Multi-Family,371100
2016/07,78724,Multi-Family,12728600
2016/07,78724,Residential,23469700
2016/07,78725,Irrigation - Residential,0
2016/07,78725,Multi-Family,166000
2016/07,78725,Residential,3467300
2016/07,78726,Irrigation - Multi-Family,5515100
2016/07,78726,Multi-Family,13121100
2016/07,78726,Residential,24971800
2016/07,78726,Irrigation - Residential,75600
2016/07,78727,Residential,53379500
2016/07,78727,Irrigation - Multi-Family,5928300
2016/07,78727,Multi-Family,20904600
2016/07,78727,Irrigation - Residential,46300
2016/07,78728,Irrigation - Residential,5100
2016/07,78728,Irrigation - Multi-Family,1807100
2016/07,78728,Residential,7601600
2016/07,78728,Multi-Family,8415100
2016/07,78729,Irrigation - Multi-Family,3007800
2016/07,78729,Residential,30109000
2016/07,78729,Irrigation - Residential,5600
2016/07,78729,Multi-Family,22610200
2016/07,78730,Multi-Family,5638800
2016/07,78730,Residential,37824100
2016/07,78730,Irrigation - Residential,213700
2016/07,78730,Irrigation - Multi-Family,1279000
2016/07,78731,Multi-Family,18742800
2016/07,78731,Irrigation - Residential,875800
2016/07,78731,Residential,88677600
2016/07,78731,Irrigation - Multi-Family,1162800
2016/07,78735,Irrigation - Multi-Family,3546700
2016/07,78735,Multi-Family,10700900
2016/07,78735,Residential,34037500
